date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:22	55188/55188	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:22%20GMT	https://pixydrops.com/remons/assets/img/car/05.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/05.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:24	52731/52731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:23%20GMT	https://pixydrops.com/remons/assets/img/car/06.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/06.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:25	93648/93648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:24%20GMT	https://pixydrops.com/remons/assets/img/car/07.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/07.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:27	88952/88952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:26%20GMT	https://pixydrops.com/remons/assets/img/car/08.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/08.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:28	56509/56509	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:28%20GMT	https://pixydrops.com/remons/assets/img/car/09.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/09.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:30	45928/45928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:29%20GMT	https://pixydrops.com/remons/assets/img/car/10.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/10.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:31	25655/25655	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:31%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-10.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-10.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:32	25800/25800	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:32%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-11.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-11.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:34	24979/24979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:33%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-12.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-12.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:34	16065/16065	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:34%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-13.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-13.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:35	1346/1346	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:35%20GMT	https://pixydrops.com/remons/assets/img/gallery/icon.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/icon.png	(from https://pixydrops.com/remons/index-3.html)
12:19:37	140004/140004	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:36%20GMT	https://pixydrops.com/remons/assets/img/testimonial/bg-testimonial-home3.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/bg-testimonial-home3.png	(from https://pixydrops.com/remons/index-3.html)
12:19:38	20104/20104	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:38%20GMT	https://pixydrops.com/remons/assets/img/testimonial/01.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/01.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:39	22518/22518	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:39%20GMT	https://pixydrops.com/remons/assets/img/testimonial/02.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/02.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:40	29560/29560	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:40%20GMT	https://pixydrops.com/remons/assets/img/testimonial/03.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/03.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:42	44484/44484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:41%20GMT	https://pixydrops.com/remons/assets/img/f-booking-01.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/f-booking-01.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:43	58971/58971	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:42%20GMT	https://pixydrops.com/remons/assets/img/f-booking-02.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/f-booking-02.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:44	9893/9893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:44%20GMT	https://pixydrops.com/remons/assets/img/f-booking-03.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/f-booking-03.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:45	2183/2183	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:45%20GMT	https://pixydrops.com/remons/assets/img/team/border.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/team/border.png	(from https://pixydrops.com/remons/index-3.html)
12:19:47	43399/43399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:46%20GMT	https://pixydrops.com/remons/assets/img/team/team-01.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/team/team-01.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:48	61661/61661	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:47%20GMT	https://pixydrops.com/remons/assets/img/team/team-02.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/team/team-02.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:49	33946/33946	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:49%20GMT	https://pixydrops.com/remons/assets/img/team/team-03.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/team/team-03.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:50	24142/24142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:50%20GMT	https://pixydrops.com/remons/assets/img/news/bg.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/bg.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:52	174093/174093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:51%20GMT	https://pixydrops.com/remons/assets/img/cta/cta-service.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/cta/cta-service.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:53	222101/222101	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:53%20GMT	https://pixydrops.com/remons/assets/img/car-slideshow-2.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slideshow-2.png	(from https://pixydrops.com/remons/index-3.html)
12:19:55	111630/111630	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:54%20GMT	https://pixydrops.com/remons/assets/img/faq.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/faq.png	(from https://pixydrops.com/remons/index-3.html)
12:19:56	56669/56669	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:56%20GMT	https://pixydrops.com/remons/assets/img/faq-color-shape.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/faq-color-shape.png	(from https://pixydrops.com/remons/index-3.html)
12:19:57	19725/19725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:57%20GMT	https://pixydrops.com/remons/assets/img/news/04.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/04.jpg	(from https://pixydrops.com/remons/news.html)
12:19:58	18553/18553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:58%20GMT	https://pixydrops.com/remons/assets/img/news/05.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/05.jpg	(from https://pixydrops.com/remons/news.html)
12:19:59	24221/24221	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:59%20GMT	https://pixydrops.com/remons/assets/img/news/06.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/06.jpg	(from https://pixydrops.com/remons/news.html)
12:20:00	25577/25577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:00%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-14.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-14.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:01	20675/20675	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:01%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-15.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-15.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:02	22456/22456	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:02%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-16.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-16.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:04	40660/40660	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:03%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-17.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-17.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:05	24527/24527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:04%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-18.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-18.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:06	25355/25355	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:05%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-19.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-19.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:07	39353/39353	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:07%20GMT	https://pixydrops.com/remons/assets/img/gallery/g-20.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/g-20.jpg	(from https://pixydrops.com/remons/gallery.html)
12:20:08	46110/46110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:08%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-1.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-1.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:09	28916/28916	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:09%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-2.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-2.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:10	45507/45507	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:10%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-3.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-3.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:11	56509/56509	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:11%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-4.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-4.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:12	59897/59897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:12%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-5.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-5.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:13	55188/55188	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:12%20GMT	https://pixydrops.com/remons/assets/img/car/car-list-6.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-list-6.jpg	(from https://pixydrops.com/remons/car-list.html)
12:20:14	80127/80127	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:14%20GMT	https://pixydrops.com/remons/assets/img/car/car-details.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-details.jpg	(from https://pixydrops.com/remons/car-details.html)
12:20:15	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:20:15%20GMT	https://pixydrops.com/remons/assets/img/car/icon/07.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/07.png	(from https://pixydrops.com/remons/car-details.html)
12:20:16	88952/88952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:16%20GMT	https://pixydrops.com/remons/assets/img/car/car-details-2.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-details-2.jpg	(from https://pixydrops.com/remons/car-details.html)
12:20:17	11447/11447	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:20:17%20GMT	https://pixydrops.com/remons/assets/img/car/comment01.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/comment01.png	(from https://pixydrops.com/remons/car-details.html)
12:20:18	12079/12079	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:20:17%20GMT	https://pixydrops.com/remons/assets/img/car/comment02.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/comment02.png	(from https://pixydrops.com/remons/car-details.html)
12:20:19	59212/59212	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:19%20GMT	https://pixydrops.com/remons/assets/img/news/news-details.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/news-details.jpg	(from https://pixydrops.com/remons/news-details.html)
12:20:20	3055/3055	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:20%20GMT	https://pixydrops.com/remons/assets/img/news/pp1.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/pp1.jpg	(from https://pixydrops.com/remons/news-details.html)
12:20:21	2677/2677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:20%20GMT	https://pixydrops.com/remons/assets/img/news/pp2.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/pp2.jpg	(from https://pixydrops.com/remons/news-details.html)
12:20:21	2529/2529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:20:21%20GMT	https://pixydrops.com/remons/assets/img/news/pp3.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/news/pp3.jpg	(from https://pixydrops.com/remons/news-details.html)
12:20:22	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/remons/news-standard.html	C:/Users/HP/Documents/conne/pixydrops.com/remons/news-standard.html	(from https://pixydrops.com/remons/news-details.html)
12:20:24	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/remons/${l}	C:/Users/HP/Documents/conne/pixydrops.com/remons/${l}	(from https://pixydrops.com/remons/assets/js/swiper-bundle.min.js)
12:20:25	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/remons/e	C:/Users/HP/Documents/conne/pixydrops.com/remons/e	(from https://pixydrops.com/remons/assets/js/swiper-bundle.min.js)
12:20:26	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/remons/t.params.url	C:/Users/HP/Documents/conne/pixydrops.com/remons/t.params.url	(from https://pixydrops.com/remons/assets/js/swiper-bundle.min.js)
